Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-08 11:07:09,0.0,0.0,4.18514,-0.04597,-10.09522,0.0,0.0,0.0,1.0083351624302452,0
2018-12-08 11:07:09,0.009983333333366318,0.5990000000019791,4.17436,-0.0945,-10.09522,-1e-05,2.8055555556218476e-05,-1.5239419444488015e-05,0.9999948827438148,1
2018-12-08 11:07:10,0.026650000000032984,1.599000000001979,4.16728,-0.0945,-10.09522,-4e-05,2.8333333333042295e-05,-4.1627375000035466e-05,0.9999845794965935,2
2018-12-08 11:07:11,0.04168333333339736,2.5010000000038417,4.16441,-0.0945,-10.09522,-6e-05,2.8611111111887213e-05,-6.55110972223072e-05,0.9999752540339177,3
2018-12-08 11:07:12,0.058383333333404154,3.503000000004249,4.16273,-0.09706,-10.09522,-9e-05,2.8333333333042295e-05,-9.202479722231693e-05,0.9999649016894449,4
2018-12-08 11:07:13,0.07666666666676368,4.600000000005821,4.16155,-0.0945,-10.09522,-0.00012,2.8611111111887213e-05,-0.00012095900277791596,0.9999536042521588,5
2018-12-08 11:07:14,0.0932666666667501,5.596000000005006,4.16104,-0.0945,-10.20038,-0.00015,2.6944444444881002e-05,-0.00014717226944455965,0.9999433692126775,6
2018-12-08 11:07:15,0.10836666666667345,6.5020000000004075,4.1607,-0.0945,-10.20038,-0.00017,2.8611111109866114e-05,-0.00017109628055555042,0.9999340280190985,7
2018-12-08 11:07:16,0.12503333333334013,7.5020000000004075,4.16037,-0.0945,-10.20038,-0.0002,2.8333333333042295e-05,-0.00019734628055555043,0.9999237786369897,8
2018-12-08 11:07:17,0.14168333333339736,8.501000000003842,4.16003,-0.0945,-10.20038,-0.00023,2.750000000054974e-05,-0.00022377696388897728,0.9999134587065941,9
2018-12-08 11:07:18,0.15836666666667346,9.502000000000407,4.15986,-0.0945,-10.09522,-0.00025,2.8333333333042295e-05,-0.00025012148055555223,0.9999031724202022,10
2018-12-08 11:07:19,0.17661666666669287,10.597000000001572,4.15952,-0.09706,-10.09522,-0.00028,2.6944444444881002e-05,-0.0002790714527778108,0.9998918688267795,11
2018-12-08 11:07:20,0.1932666666667501,11.596000000005006,4.15935,-0.09706,-10.09522,-0.00031,2.722222222372592e-05,-0.0003055768027779066,0.9998815197425862,12
2018-12-08 11:07:21,0.20835000000006404,12.501000000003842,4.15919,-0.0945,-10.09522,-0.00033,2.8611111111887213e-05,-0.000329473141666765,0.9998721893536996,13
2018-12-08 11:07:22,0.225,13.5,4.15902,-0.0945,-10.09522,-0.00036,2.7777777777373558e-05,-0.00035590666944444065,0.9998618683126834,14
2018-12-08 11:07:23,0.24328333333335952,14.597000000001572,4.15885,-0.09706,-10.09522,-0.00039,2.6944444444881002e-05,-0.00038533865277781535,0.9998503765167444,15
2018-12-08 11:07:24,0.25833333333333336,15.5,4.15868,-0.09706,-10.09522,-0.00041,2.8333333333042295e-05,-0.00040968453611110625,0.9998408706020374,16
2018-12-08 11:07:25,0.27663333333342355,16.598000000005413,4.15851,-0.0945,-10.09522,-0.00044,2.722222222372592e-05,-0.0004392181472223594,0.999829339125263,17
2018-12-08 11:07:26,0.29168333333339735,17.50100000000384,4.15834,-0.09706,-10.09522,-0.00047,2.8611111111887213e-05,-0.0004634253638889839,0.9998198873533236,18
2018-12-08 11:07:27,0.31001666666670646,18.601000000002387,4.15817,-0.09706,-10.09522,-0.0005,2.8611111111887213e-05,-0.0004930143194444966,0.999808334267164,19
2018-12-08 11:07:28,0.325,19.5,4.15817,-0.09706,-10.09522,-0.00052,2.8333333333042295e-05,-0.0005169714694444346,0.9997989801344177,20
2018-12-08 11:07:29,0.34336666666677046,20.602000000006228,4.15801,-0.0945,-10.09522,-0.00055,2.8333333335063393e-05,-0.0005463974583334876,0.9997874906790253,21
2018-12-08 11:07:30,0.36001666666670645,21.601000000002387,4.15784,-0.09706,-10.09522,-0.00058,2.8333333333042295e-05,-0.0005732640527778277,0.9997770005459807,22
2018-12-08 11:07:31,0.3766833333333731,22.601000000002387,4.15767,-0.09706,-10.09522,-0.0006,2.8333333333042295e-05,-0.0006000857861111585,0.9997665279290759,23
2018-12-08 11:07:32,0.3916833333333974,23.50100000000384,4.15767,-0.09706,-10.09522,-0.00063,2.8055555556218476e-05,-0.0006239269638889719,0.9997572190779914,24
2018-12-08 11:07:33,0.4099500000000262,24.59700000000157,4.1575,-0.0945,-10.09522,-0.00065,2.8055555554197377e-05,-0.0006532637194444722,0.9997457644639907,25
2018-12-08 11:07:34,0.4250500000000708,25.50300000000425,4.15733,-0.0945,-10.09522,-0.00068,2.888888888871103e-05,-0.0006774778638889895,0.9997363099870821,26
2018-12-08 11:07:35,0.44333333333343033,26.60000000000582,4.15716,-0.09706,-10.09522,-0.00071,2.8611111111887213e-05,-0.000706910558333473,0.9997248179134878,27
2018-12-08 11:07:36,0.45835000000006404,27.50100000000384,4.15716,-0.09706,-10.09522,-0.00073,2.8611111111887213e-05,-0.0007309941638889768,0.9997154144058346,28
2018-12-08 11:07:37,0.476650000000033,28.59900000000198,4.157,-0.0945,-10.09522,-0.00076,2.8333333333042295e-05,-0.0007602447527778159,0.9997039934358374,29
2018-12-08 11:07:38,0.4917000000000068,29.502000000000407,4.157,-0.09706,-10.09522,-0.00079,2.888888888871103e-05,-0.0007843104583333288,0.9996945969172867,30
2018-12-08 11:07:39,0.510000000000097,30.60000000000582,4.14992,-0.14814,-10.09522,-0.00082,2.8611111111887213e-05,-0.0008225041972224156,0.9996796840706568,31
2018-12-08 11:07:40,0.5266333333334235,31.598000000005413,4.08367,-0.61554,-10.09522,-0.00093,2.8333333333042295e-05,-0.000945393200000761,0.9996317017336498,32
2018-12-08 11:07:41,0.5416833333333974,32.50100000000384,3.99096,-1.26172,-10.09522,-0.00119,2.8611111111887213e-05,-0.0011945028472230034,0.9995344362113131,33
2018-12-08 11:07:42,0.5600333333334372,33.60200000000623,4.00226,-0.92969,-10.09522,-0.00152,2.8611111111887213e-05,-0.001522999830556814,0.9994061736930755,34
2018-12-08 11:07:43,0.5750333333333402,34.50200000000041,3.95186,-1.43284,-10.09522,-0.00183,2.8333333333042295e-05,-0.001828502091665775,0.9992868895251071,35
2018-12-08 11:07:44,0.5916666666666667,35.5,3.95186,-1.31791,-10.09522,-0.00221,2.722222222170482e-05,-0.002209038580554578,0.9991383080439291,36
2018-12-08 11:07:45,0.6100166666667064,36.60100000000239,3.99501,-0.87605,-10.09522,-0.00254,2.8055555556218476e-05,-0.0025350334861110736,0.9990110224685945,37
2018-12-08 11:07:46,0.6250166666667307,37.50100000000384,4.13067,0.30394,-10.09522,-0.00257,2.8333333333042295e-05,-0.0025642093722226156,0.9989993834972818,38
2018-12-08 11:07:47,0.6433166666666996,38.59900000000198,4.12413,-0.23498,-10.09522,-0.00257,2.8611111109866114e-05,-0.002570037400000107,0.9989969148093488,39
2018-12-08 11:07:48,0.6600000000000971,39.60000000000582,4.18327,0.2784,-10.09522,-0.00255,2.8055555556218476e-05,-0.002542132849999799,0.9990075380686326,40
2018-12-08 11:07:49,0.6766833333333732,40.60100000000239,4.14688,-0.22476,-10.09522,-0.00256,2.8055555556218476e-05,-0.002557163213889141,0.9990015385710457,41
2018-12-08 11:07:50,0.6932833333333596,41.59700000000157,4.16034,0.0281,-10.09522,-0.00257,2.7777777777373558e-05,-0.0025714472250002,0.9989959362200618,42
2018-12-08 11:07:51,0.7099666666667569,42.59800000000541,4.13694,-0.21454,-10.09522,-0.0026,2.8055555556218476e-05,-0.002605991119444851,0.9989824350901488,43
2018-12-08 11:07:52,0.725,43.5,4.12581,-0.21454,-10.09522,-0.00266,2.8055555554197377e-05,-0.0026598149972223055,0.9989614194143427,44
2018-12-08 11:07:53,0.7432833333333595,44.59700000000157,3.93787,-1.75721,-10.09522,-0.00297,2.6944444444881002e-05,-0.0030116267500005624,0.9988240535825504,45
2018-12-08 11:07:54,0.7583333333333333,45.5,3.88865,-1.97431,-10.09522,-0.00349,2.8333333333042295e-05,-0.003484820699999652,0.998639293749977,46
2018-12-08 11:07:55,0.776650000000033,46.59900000000198,3.85241,-2.26037,-10.09522,-0.00408,2.8055555556218476e-05,-0.004137448255556127,0.9983844735902988,47
2018-12-08 11:07:56,0.7933666666667705,47.60200000000623,4.0358,-0.31926,-10.09522,-0.00441,2.8611111111887213e-05,-0.004404623816668883,0.9982801541839771,48
2018-12-08 11:07:57,0.8083500000000641,48.50100000000384,4.1509,0.4061,-10.09522,-0.00438,2.8611111111887213e-05,-0.004373782394445992,0.9982918689256158,49
