Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-30 13:24:32,0.0,0.0,4.18666,-0.04087,-0.73611,-0.0,0.0,0.0,1.0047690800955265,0
2018-11-30 13:24:32,0.009999999999854481,0.5999999999912689,4.17958,-0.09706,-0.63095,-1e-05,2.777777777535246e-05,-1.5249358333110487e-05,0.9999949901871661,1
2018-11-30 13:24:33,0.026683333333251843,1.6009999999951106,4.17756,-0.09706,-0.63095,-4e-05,2.8333333333042295e-05,-4.223743055543628e-05,0.9999845945259129,2
2018-11-30 13:24:34,0.04169999999988552,2.5019999999931315,4.17705,-0.09706,-0.63095,-7e-05,2.8055555554197377e-05,-6.62470805553849e-05,0.9999753461369897,3
2018-11-30 13:24:35,0.06003333333331587,3.6019999999989523,4.17688,-0.09706,-0.63095,-9e-05,2.8611111111887213e-05,-9.563052499997966e-05,0.9999640277911526,4
2018-11-30 13:24:36,0.07503333333321886,4.5019999999931315,4.17655,-0.0945,-0.63095,-0.00012,2.8888888886689933e-05,-0.00011954139166650522,0.9999548174530415,5
2018-11-30 13:24:37,0.09333333333318782,5.599999999991269,4.17638,-0.09706,-0.63095,-0.00015,2.8333333333042295e-05,-0.00014878913611090987,0.9999435513781194,6
2018-11-30 13:24:38,0.11005000000004657,6.603000000002794,4.17621,-0.09706,-0.63095,-0.00017,2.916666666957705e-05,-0.00017569317500011765,0.9999331880860575,7
2018-11-30 13:24:39,0.12669999999998255,7.601999999998952,4.17604,-0.09706,-0.63095,-0.0002,2.8611111111887213e-05,-0.00020234999166667081,0.9999229200226749,8
2018-11-30 13:24:40,0.14334999999991851,8.60099999999511,4.17587,-0.09706,-0.63095,-0.00023,2.8333333333042295e-05,-0.0002292841416665673,0.9999125451319739,9
2018-11-30 13:24:41,0.1599833333333663,9.599000000001979,4.17587,-0.09706,-0.52579,-0.00026,2.8333333333042295e-05,-0.0002561913305556413,0.9999021806265489,10
2018-11-30 13:24:42,0.17671666666671323,10.603000000002794,4.17571,-0.0945,-0.52579,-0.00028,2.8611111111887213e-05,-0.0002831870416667723,0.9998917820228368,11
2018-11-30 13:24:43,0.19331666666669964,11.599000000001979,4.17554,-0.09706,-0.52579,-0.00031,2.8055555558239574e-05,-0.0003096129305556427,0.9998816029116007,12
2018-11-30 13:24:44,0.20999999999985447,12.599999999991269,4.17537,-0.09706,-0.52579,-0.00034,2.8333333333042295e-05,-0.0003360975361109208,0.9998714011830181,13
2018-11-30 13:24:45,0.225,13.5,4.17537,-0.0945,-0.52579,-0.00036,2.8333333333042295e-05,-0.00035993586944448535,0.9998622187843594,14
2018-11-30 13:24:46,0.24169999999988553,14.501999999993131,4.1752,-0.0945,-0.52579,-0.00039,2.8333333333042295e-05,-0.0003865206805554038,0.9998519784571323,15
2018-11-30 13:24:47,0.2600166666665852,15.60099999999511,4.17503,-0.0945,-0.52579,-0.00041,2.8611111111887213e-05,-0.0004154384083332295,0.9998408395028672,16
2018-11-30 13:24:48,0.27503333333321883,16.50199999999313,4.17503,-0.0945,-0.52579,-0.00044,2.916666666553485e-05,-0.00043916219166651013,0.9998317012282568,17
2018-11-30 13:24:49,0.29169999999988555,17.50199999999313,4.17486,-0.0945,-0.52579,-0.00046,2.8055555554197377e-05,-0.0004656198361109555,0.9998215098849502,18
2018-11-30 13:24:50,0.3099499999999049,18.596999999994296,4.17486,-0.09706,-0.52579,-0.00049,2.6944444442859904e-05,-0.0004946423416665363,0.999810330570845,19
2018-11-30 13:24:51,0.3250166666667307,19.50100000000384,4.17469,-0.09706,-0.52579,-0.00052,2.8333333333042295e-05,-0.0005186560750001136,0.9998010806090433,20
2018-11-30 13:24:52,0.34333333333318783,20.59999999999127,4.17469,-0.09706,-0.52579,-0.00055,2.8055555554197377e-05,-0.0005478618027775566,0.9997898307187167,21
2018-11-30 13:24:53,0.36005000000004656,21.603000000002794,4.17453,-0.09706,-0.52579,-0.00057,2.916666666957705e-05,-0.0005744757083334134,0.9997795791844649,22
2018-11-30 13:24:54,0.37669999999998255,22.601999999998952,4.17453,-0.0945,-0.52579,-0.0006,2.8333333333042295e-05,-0.0006009099472222027,0.9997693968568535,23
2018-11-30 13:24:55,0.3933333333331878,23.59999999999127,4.17436,-0.0945,-0.63095,-0.00063,2.8055555554197377e-05,-0.0006273186472219948,0.9997592243666859,24
2018-11-30 13:24:56,0.40835000000006405,24.50100000000384,4.17419,-0.09706,-0.63095,-0.00065,2.8611111111887213e-05,-0.0006511818083334431,0.9997500324044998,25
2018-11-30 13:24:57,0.42668333333325187,25.60099999999511,4.17419,-0.0945,-0.63095,-0.00068,2.8611111111887213e-05,-0.0006802715638887666,0.999738827186054,26
