Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-20 10:41:24,0.0,0.0,4.18599,-0.04597,9.04363,-0.0,0.0,0.0,1.0030844935731995,0
2018-11-20 10:41:25,0.009949999999904927,0.5969999999942956,4.18245,-0.0945,9.04363,-2e-05,2.722222222170482e-05,-1.5109424999869994e-05,0.9999951132971326,1
2018-11-20 10:41:26,0.02663333333330229,1.5979999999981374,4.18211,-0.09706,9.04363,-4e-05,2.750000000054974e-05,-4.209749722219579e-05,0.9999849151108607,2
2018-11-20 10:41:27,0.043316666666578386,2.598999999994703,4.18194,-0.09706,9.04363,-7e-05,2.8611111109866114e-05,-6.89461916665451e-05,0.9999747695923203,3
2018-11-20 10:41:28,0.05998333333324505,3.598999999994703,4.17503,-0.22731,9.04363,-0.00012,2.8055555554197377e-05,-0.00011834692222196978,0.9999561021659102,4
2018-11-20 10:41:29,0.07663333333330229,4.597999999998137,4.14924,-0.72536,9.04363,-0.00027,2.750000000054974e-05,-0.0002677719972220278,0.9998996377865363,5
2018-11-20 10:41:30,0.09166666666666666,5.5,4.11452,-1.41241,9.04363,-0.00055,2.8611111111887213e-05,-0.0005515583805560527,0.9997924012868409,6
2018-11-20 10:41:31,0.10999999999997574,6.599999999998545,4.07895,-2.08925,9.04363,-0.0011,2.8611111111887213e-05,-0.0011019161166668694,0.9995844334608041,7
2018-11-20 10:41:32,0.12666666666664242,7.599999999998545,4.04406,-2.78651,9.04363,-0.00179,2.8333333333042295e-05,-0.0018022526694450244,0.9993197920088556,8
2018-11-20 10:41:33,0.14329999999996895,8.597999999998137,4.02788,-3.05214,9.04363,-0.00261,2.722222222170482e-05,-0.0026212173472224373,0.9990103236531604,9
2018-11-20 10:41:34,0.15994999999990492,9.596999999994296,4.0272,-2.97041,9.04363,-0.00345,2.722222222170482e-05,-0.0034539058888859477,0.9986956693575757,10
2018-11-20 10:41:35,0.1766666666666424,10.599999999998545,4.01321,-3.22581,9.04363,-0.00432,2.8333333333042295e-05,-0.004325927572222788,0.9983661519512753,11
2018-11-20 10:41:36,0.19166666666666668,11.5,3.99484,-3.60127,9.04363,-0.00518,2.8611111111887213e-05,-0.005187286930557751,0.9980406635980902,12
2018-11-20 10:41:37,0.20998333333324506,12.598999999994703,4.00293,-3.29478,9.04363,-0.00623,2.8333333333042295e-05,-0.006233480708330423,0.9976453304696523,13
2018-11-20 10:41:38,0.22666666666664242,13.599999999998545,4.02687,-2.66647,9.04363,-0.00703,2.8611111111887213e-05,-0.007038928016667532,0.9973409700242339,14
2018-11-20 10:41:39,0.2433333333333091,14.599999999998545,4.0508,-2.0918,9.04363,-0.00767,2.8611111111887213e-05,-0.0076799874805561115,0.9970987280526622,15
2018-11-20 10:41:40,0.2600166666665852,15.60099999999511,4.03951,-2.35232,9.04363,-0.0083,2.8611111109866114e-05,-0.008306636686109549,0.9968619313940242,16
2018-11-20 10:41:41,0.2766333333333023,16.597999999998137,4.03378,-2.45448,9.04363,-0.00897,2.722222222170482e-05,-0.008976070669444811,0.9966089673289179,17
2018-11-20 10:41:42,0.2916833333332761,17.500999999996566,4.0535,-1.96409,9.04363,-0.00951,2.888888888871103e-05,-0.009518619499999522,0.9964039503128828,18
2018-11-20 10:41:43,0.30996666666663564,18.597999999998137,4.04238,-2.21695,9.04363,-0.01015,2.722222222170482e-05,-0.010161009338889169,0.9961612056224817,19
2018-11-20 10:41:44,0.325,19.5,4.04709,-2.08414,9.04363,-0.01069,2.8333333333042295e-05,-0.010697088022223567,0.995958633529745,20
2018-11-20 10:41:45,0.3432666666666288,20.59599999999773,4.04372,-2.14033,9.04363,-0.01134,2.722222222170482e-05,-0.011341217083333356,0.9957152316263344,21
2018-11-20 10:41:46,0.3599333333332955,21.59599999999773,4.04945,-1.98708,9.04363,-0.01191,2.6944444444881002e-05,-0.011909298086111079,0.9955005665759338,22
2018-11-20 10:41:47,0.3766499999999117,22.598999999994703,4.04693,-2.03561,9.04363,-0.01246,2.749999999852864e-05,-0.01247100074722045,0.9952883117575758,23
2018-11-20 10:41:48,0.3933166666665784,23.598999999994703,4.05367,-1.86193,9.04363,-0.013,2.8333333333042295e-05,-0.013006063147220703,0.9950861236954828,24
2018-11-20 10:41:49,0.4100333333333159,24.601999999998952,4.07103,-1.45839,9.04363,-0.01345,2.944444444437977e-05,-0.013453585558333755,0.9949170150288188,25
2018-11-20 10:41:50,0.4266166666665716,25.596999999994296,4.08064,-1.25406,9.04363,-0.01382,2.722222222170482e-05,-0.013821428511109976,0.9947780154396563,26
2018-11-20 10:41:51,0.44326666666662884,26.59599999999773,4.04153,-2.15821,9.04363,-0.01432,2.722222222170482e-05,-0.01432618563611093,0.9945872790602518,27
2018-11-20 10:41:52,0.4599333333332955,27.59599999999773,4.07693,-1.30003,9.04363,-0.01475,2.750000000054974e-05,-0.014760466650000487,0.9944231740201629,28
2018-11-20 10:41:53,0.4766666666666424,28.599999999998545,4.10761,-0.64618,9.04363,-0.015,2.8055555556218476e-05,-0.015008747461111858,0.9943293542786646,29
2018-11-20 10:41:54,0.4917000000000068,29.502000000000407,4.14702,0.17368,9.04363,-0.01503,2.8333333333042295e-05,-0.015037475847222632,0.9943183359341132,30
2018-11-20 10:41:55,0.509949999999905,30.596999999994296,4.14334,-0.00255,9.04363,-0.01501,2.722222222170482e-05,-0.015018754411111501,0.9943252832749303,31
2018-11-20 10:41:56,0.5266166666665716,31.596999999994296,4.145,0.00255,9.04363,-0.01501,2.722222222170482e-05,-0.015018399966667062,0.9943254134628848,32
2018-11-20 10:41:57,0.5433333333333091,32.599999999998545,4.09935,-1.01397,9.04363,-0.01521,2.8611111111887213e-05,-0.01521240223055541,0.9942521029647802,33
2018-11-20 10:41:58,0.5599499999999049,33.596999999994296,4.08721,-1.23873,9.04363,-0.01552,2.749999999852864e-05,-0.01553212996666495,0.9941312850352054,34
2018-11-20 10:41:59,0.5766166666665716,34.596999999994296,4.07575,-1.46605,9.04363,-0.01591,2.722222222170482e-05,-0.015915817661109014,0.9939862980740798,35
2018-11-20 10:42:00,0.5932833333332382,35.596999999994296,4.04423,-2.15821,9.04363,-0.01643,2.722222222170482e-05,-0.0164423723749971,0.9937873248754643,36
2018-11-20 10:42:01,0.6100166666665852,36.60099999999511,4.05906,-1.74955,9.04363,-0.01697,2.8333333333042295e-05,-0.016973103522219965,0.9935867734965047,37
2018-11-20 10:42:02,0.6250499999999496,37.50299999999697,4.08654,-1.09826,9.04363,-0.01731,2.9722222221203588e-05,-0.017315386674998996,0.9934574323816229,38
2018-11-20 10:42:03,0.6432833333332383,38.596999999994296,4.06749,-1.55289,9.04363,-0.01772,2.749999999852864e-05,-0.017728427061108745,0.9933013536976534,39
2018-11-20 10:42:04,0.6599833333332451,39.5989999999947,4.07575,-1.3409,9.04363,-0.01811,2.8611111109866114e-05,-0.01812358859999812,0.9931520310284437,40
2018-11-20 10:42:05,0.6766666666666424,40.599999999998545,4.07508,-1.35111,9.04363,-0.01849,2.8333333333042295e-05,-0.018498706719443994,0.9930102823172157,41
2018-11-20 10:42:06,0.6932833333332382,41.596999999994296,4.08435,-1.13657,9.04363,-0.01883,2.749999999852864e-05,-0.018835637997220437,0.9928829635556804,42
2018-11-20 10:42:07,0.7099666666666357,42.59799999999814,4.09446,-0.91181,9.04363,-0.0191,2.750000000054974e-05,-0.01911225640277731,0.9927784356737759,43
2018-11-20 10:42:08,0.7266833333332519,43.60099999999511,4.09513,-0.91181,9.04363,-0.01936,2.916666666553485e-05,-0.019366296799998763,0.9926824395140617,44
2018-11-20 10:42:09,0.7433333333333091,44.599999999998545,4.0953,-0.91181,9.04363,-0.01961,2.8333333333042295e-05,-0.019619185241666302,0.9925868786524754,45
2018-11-20 10:42:10,0.7583333333333333,45.5,4.0953,-0.90926,9.04363,-0.01984,2.8611111111887213e-05,-0.019846573200000002,0.992500953850735,46
2018-11-20 10:42:11,0.7766333333333023,46.59799999999814,4.0953,-0.90926,9.04363,-0.02012,2.722222222170482e-05,-0.020124256624999528,0.9923960235219063,47
2018-11-20 10:42:12,0.7932999999999689,47.59799999999814,4.08502,-1.13912,9.04363,-0.02041,2.750000000054974e-05,-0.02041744955833273,0.9922852324982612,48
2018-11-20 10:42:13,0.809983333333245,48.5989999999947,4.0739,-1.37665,9.04363,-0.02077,2.8333333333042295e-05,-0.020775945866664747,0.9921497647960846,49
2018-11-20 10:42:14,0.8250499999999495,49.50299999999697,4.04204,-2.10202,9.04363,-0.02122,2.888888888871103e-05,-0.021229389002777037,0.9919784188204382,50
2018-11-20 10:42:15,0.8433166666665783,50.5989999999947,4.0063,-2.88868,9.04363,-0.022,2.8333333333042295e-05,-0.02200759546110813,0.9916843520803381,51
2018-11-20 10:42:16,0.859949999999905,51.596999999994296,4.01001,-2.715,9.04363,-0.02277,2.749999999852864e-05,-0.022778519208330305,0.9913930373131778,52
2018-11-20 10:42:17,0.8766333333333023,52.59799999999814,4.00512,-2.78396,9.04363,-0.02353,2.8055555556218476e-05,-0.02354551265833319,0.9911032077170523,53
2018-11-20 10:42:18,0.8932833333332383,53.596999999994296,4.00024,-2.85547,9.04363,-0.02432,2.7777777777373558e-05,-0.0243305993527746,0.9908065410902739,54
2018-11-20 10:42:19,0.9099499999999049,54.596999999994296,3.99552,-2.92699,9.04363,-0.02512,2.722222222170482e-05,-0.025136024019441185,0.9905021892006344,55
