Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-10-30 11:56:35,0.0,0.0,4.16778,-1.70869,23.76583,-5e-05,0.0,0.0,0.9973256065078108,0
2018-10-30 11:56:36,0.008349999999942763,0.5009999999965657,4.14688,-1.62695,23.76583,-0.00027,2.8055555554197377e-05,-0.00022691060555400845,0.9972439311044727,1
2018-10-30 11:56:37,0.025,1.5,4.14385,-1.61929,23.76583,-0.00073,2.7777777777373558e-05,-0.0006771850972222294,0.9970818569227478,2
2018-10-30 11:56:38,0.041700000000006794,2.5020000000004075,4.14975,-1.28215,23.66067,-0.00113,2.8333333333042295e-05,-0.001077493486111346,0.9969377678042939,3
2018-10-30 11:56:39,0.058333333333333334,3.5,4.14098,-1.60141,23.66067,-0.00153,2.7777777777373558e-05,-0.0014804784472222828,0.9967927152662798,4
2018-10-30 11:56:40,0.07503333333334013,4.5020000000004075,4.13137,-1.92834,23.66067,-0.00202,2.7777777777373558e-05,-0.0019753178722226334,0.9966146001467777,5
2018-10-30 11:56:41,0.09168333333327609,5.500999999996566,4.13711,-1.59631,23.66067,-0.00251,2.8055555554197377e-05,-0.0024610312666652496,0.9964397698989761,6
2018-10-30 11:56:42,0.10998333333336632,6.599000000001979,4.13609,-1.58864,23.66067,-0.00299,2.7777777779394657e-05,-0.0029464862500009755,0.9962650326650347,7
2018-10-30 11:56:43,0.12668333333325185,7.600999999995111,4.12699,-1.91557,23.66067,-0.00349,2.8333333333042295e-05,-0.0034459425722197477,0.9960852557151325,8
2018-10-30 11:56:44,0.14331666666669965,8.599000000001979,4.12547,-1.91557,23.66067,-0.00402,2.8055555556218476e-05,-0.003976981144445625,0.9958941108831458,9
2018-10-30 11:56:45,0.15833333333333333,9.5,4.13188,-1.58354,23.66067,-0.00446,2.8055555556218476e-05,-0.004407213930555634,0.9957392506189064,10
2018-10-30 11:56:46,0.1766666666666424,10.599999999998545,4.12328,-1.91046,23.66067,-0.005,2.8055555556218476e-05,-0.004948235958332748,0.9955445122891329,11
2018-10-30 11:56:47,0.19168333333327608,11.500999999996566,4.12193,-1.91046,23.66067,-0.00547,2.8055555554197377e-05,-0.005426381641665031,0.9953724060032888,12
2018-10-30 11:56:48,0.20836666666667344,12.502000000000407,4.12075,-1.91046,23.66067,-0.00601,2.8333333333042295e-05,-0.005957595658333737,0.9951811980209014,13
2018-10-30 11:56:49,0.225,13.5,4.11957,-1.91046,23.66067,-0.00653,2.8333333333042295e-05,-0.006487217625000188,0.994990563089411,14
2018-10-30 11:56:50,0.2433333333333091,14.599999999998545,4.11823,-1.91301,23.66067,-0.00712,2.8333333333042295e-05,-0.007071607499999415,0.9947802147073656,15
2018-10-30 11:56:51,0.25834999999994274,15.500999999996566,4.11738,-1.91301,23.66067,-0.0076,2.8055555554197377e-05,-0.0075503913916650294,0.994607878701439,16
2018-10-30 11:56:52,0.27501666666660946,16.500999999996566,4.11637,-1.91301,23.66067,-0.00813,2.8055555554197377e-05,-0.008081783058331696,0.9944166067747718,17
2018-10-30 11:56:53,0.2916833333332761,17.500999999996566,4.10744,-2.25015,23.66067,-0.00871,2.7777777777373558e-05,-0.008663308261109377,0.994207289517995,18
2018-10-30 11:56:54,0.3083499999999428,18.500999999996566,4.10558,-2.26037,23.66067,-0.00934,2.8333333333042295e-05,-0.009290126072220479,0.9939816694002529,19
2018-10-30 11:56:55,0.32665000000003297,19.59900000000198,4.08789,-2.95764,23.66067,-0.01015,2.8055555556218476e-05,-0.010101251991669247,0.9936897084473163,20
2018-10-30 11:56:56,0.3416833333332761,20.500999999996566,4.08502,-2.98828,23.66067,-0.01089,2.8055555554197377e-05,-0.010846857330553652,0.9934213313186415,21
2018-10-30 11:56:57,0.3599666666666356,21.597999999998137,4.09834,-2.32422,23.66067,-0.01169,2.750000000054974e-05,-0.011640138536110935,0.9931357934863914,22
2018-10-30 11:56:58,0.37501666666660943,22.500999999996566,4.09749,-2.33188,23.66067,-0.01227,2.7777777777373558e-05,-0.012224199516665474,0.9929255634883513,23
2018-10-30 11:56:59,0.3916833333332761,23.500999999996566,4.09631,-2.33955,23.76583,-0.01292,2.8055555554197377e-05,-0.012873296397221021,0.9926919241245344,24
2018-10-30 11:57:00,0.40834999999994276,24.500999999996566,4.09513,-2.35232,23.66067,-0.01357,2.7777777777373558e-05,-0.013525302449998793,0.9924572376178834,25
2018-10-30 11:57:01,0.426650000000033,25.59900000000198,4.10204,-2.01262,23.66067,-0.01423,2.7777777779394657e-05,-0.014183716377779806,0.9922202446268168,26
2018-10-30 11:57:02,0.4417000000000068,26.502000000000407,4.09379,-2.35742,23.66067,-0.01479,2.7777777777373558e-05,-0.014740409655556909,0.9920198655044437,27
2018-10-30 11:57:03,0.4599666666666356,27.597999999998137,4.09227,-2.37019,23.66067,-0.01551,2.7777777777373558e-05,-0.015460517619444307,0.9917606660357633,28
2018-10-30 11:57:04,0.4766666666666424,28.599999999998545,4.09092,-2.38041,23.66067,-0.01617,2.7777777777373558e-05,-0.016121924111111238,0.9915225958854261,29
2018-10-30 11:57:05,0.4917000000000068,29.502000000000407,4.08991,-2.38807,23.66067,-0.01676,2.8055555556218476e-05,-0.016719418194445803,0.9913075307053331,30
2018-10-30 11:57:06,0.5100166666665852,30.60099999999511,4.08873,-2.39829,23.66067,-0.0175,2.8333333333042295e-05,-0.01745057360277561,0.9910443547610779,31
2018-10-30 11:57:07,0.5266666666666424,31.599999999998545,4.08755,-2.40595,23.66067,-0.01816,2.8055555556218476e-05,-0.018117446858333455,0.9908043168748359,32
2018-10-30 11:57:08,0.5416833333332761,32.500999999996566,4.08654,-2.41617,23.66067,-0.01877,2.8055555554197377e-05,-0.018721377838887672,0.9905869347639171,33
2018-10-30 11:57:09,0.5583499999999427,33.500999999996566,4.08536,-2.42638,23.76583,-0.01944,2.8055555554197377e-05,-0.019394027466665433,0.9903448176997107,34
2018-10-30 11:57:10,0.5766666666666425,34.599999999998545,4.09244,-2.08414,23.76583,-0.02012,2.7777777777373558e-05,-0.020073995925000192,0.9901000662569296,35
2018-10-30 11:57:11,0.591683333333276,35.500999999996566,4.0921,-2.08414,23.76583,-0.02064,2.7777777777373558e-05,-0.02059560985277683,0.9899123137813063,36
2018-10-30 11:57:12,0.6083499999999428,36.500999999996566,4.09176,-2.08414,23.76583,-0.02122,2.8055555554197377e-05,-0.02117453763055461,0.9897039314554199,37
2018-10-30 11:57:13,0.6250166666666094,37.500999999996566,4.09126,-2.08414,23.76583,-0.0218,2.7777777777373558e-05,-0.021753465408332395,0.9894955491295335,38
2018-10-30 11:57:14,0.643299999999969,38.59799999999814,4.09075,-2.08414,23.76583,-0.02244,2.7777777777373558e-05,-0.022388549180555526,0.989266953718036,39
2018-10-30 11:57:15,0.6583499999999428,39.500999999996566,4.09025,-2.08414,23.66067,-0.02296,2.7777777777373558e-05,-0.022911320963887958,0.989078784477761,40
2018-10-30 11:57:16,0.6766999999999825,40.60199999999895,4.08957,-2.08414,23.66067,-0.02359,2.8333333333042295e-05,-0.023548720447222685,0.9888493555369595,41
2018-10-30 11:57:17,0.6933166666666997,41.59900000000198,4.08907,-2.08669,23.66067,-0.02417,2.7777777779394657e-05,-0.024125982275002223,0.9886415728619254,42
2018-10-30 11:57:18,0.7100166666665851,42.60099999999511,4.08856,-2.08669,23.66067,-0.02475,2.8055555554197377e-05,-0.024706777658331576,0.9884325183002203,43
2018-10-30 11:57:19,0.725,43.5,4.08805,-2.08669,23.66067,-0.02527,2.7777777777373558e-05,-0.0252278705222233,0.9882449533790872,44
2018-10-30 11:57:20,0.7417000000000068,44.50200000000041,4.08738,-2.08669,23.66067,-0.02585,2.8055555556218476e-05,-0.025808665905556864,0.9880358988173804,45
2018-10-30 11:57:21,0.7583499999999428,45.500999999996566,4.08687,-2.08669,23.66067,-0.02643,2.8055555554197377e-05,-0.02638772238055464,0.987827470167536,46
2018-10-30 11:57:22,0.7766833333332518,46.60099999999511,4.08637,-2.08669,23.76583,-0.02707,2.8055555554197377e-05,-0.027025251269442684,0.9875979946478153,47
2018-10-30 11:57:23,0.7933499999999185,47.60099999999511,4.09395,-1.73678,23.76583,-0.02759,2.8333333333042295e-05,-0.027542918247220657,0.987411662858247,48
