Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-10-29 03:53:42,0.0,0.0,4.19155,-0.05108,23.76583,-0.0,0.0,0.0,1.0046615053125776,0
2018-10-29 03:53:43,0.010016666666706442,0.6010000000023865,4.19037,-0.0945,23.76583,-1e-05,2.8611111109866114e-05,-1.5069211111156133e-05,0.9999953930842512,1
2018-10-29 03:53:44,0.026683333333373107,1.6010000000023865,4.1902,-0.09195,23.76583,-4e-05,2.8333333333042295e-05,-4.0821252777821855e-05,0.9999861237581888,2
2018-10-29 03:53:45,0.043300000000090225,2.5980000000054133,4.19003,-0.09195,23.76583,-7e-05,2.7777777777373558e-05,-6.642583611123258e-05,0.9999769075090587,3
2018-10-29 03:53:45,0.058333333333333334,3.5,4.18986,-0.0945,23.76583,-9e-05,2.8333333333042295e-05,-8.974846111109293e-05,0.9999685126400788,4
2018-10-29 03:53:47,0.07663333333342355,4.598000000005413,4.1897,-0.09195,23.76583,-0.00012,2.7777777777373558e-05,-0.00011808150277790248,0.9999583142952273,5
2018-10-29 03:53:48,0.09331666666669965,5.599000000001979,4.1897,-0.0945,23.76583,-0.00014,2.7777777777373558e-05,-0.00014400571111114352,0.9999489829985845,6
2018-10-29 03:53:48,0.10835000000006403,6.501000000003842,4.18953,-0.0945,23.76583,-0.00017,2.7777777777373558e-05,-0.00016718737777785596,0.9999406388668926,7
2018-10-29 03:53:50,0.12663333333342355,7.598000000005413,4.18953,-0.0945,23.76583,-0.00019,2.750000000054974e-05,-0.00019548991944456378,0.9999304515003723,8
2018-10-29 03:53:51,0.14331666666669965,8.599000000001979,4.18936,-0.0945,23.66067,-0.00022,2.7777777777373558e-05,-0.00022169533611114133,0.9999210189841149,9
2018-10-29 03:53:51,0.15833333333333333,9.5,4.18936,-0.0945,23.66067,-0.00024,2.7777777777373558e-05,-0.00024534658611108937,0.9999125058281149,10
2018-10-29 03:53:53,0.17665000000003298,10.599000000001979,4.18936,-0.09195,23.66067,-0.00027,2.750000000054974e-05,-0.00027405437777780245,0.9999021725937665,11
2018-10-29 03:53:53,0.19166666666666668,11.5,4.18919,-0.09195,23.66067,-0.0003,2.7777777777373558e-05,-0.00029756254444441893,0.999893710939938,12
2018-10-29 03:53:55,0.21000000000009703,12.60000000000582,4.18919,-0.0945,23.66067,-0.00033,2.7777777779394657e-05,-0.0003262972944445689,0.9998833680020645,13
2018-10-29 03:53:56,0.2266666666667637,13.60000000000582,4.18902,-0.0945,23.66067,-0.00035,2.8055555556218476e-05,-0.000352337627777911,0.9998739949067751,14
2018-10-29 03:53:57,0.24331666666669965,14.599000000001979,4.18902,-0.0945,23.66067,-0.00038,2.750000000054974e-05,-0.00037827662777781913,0.9998646582859416,15
2018-10-29 03:53:57,0.25833333333333336,15.5,4.18885,-0.0945,23.66067,-0.0004,2.7777777777373558e-05,-0.0004017869194444386,0.9998561958672293,16
2018-10-29 03:53:59,0.276650000000033,16.59900000000198,4.18885,-0.0945,23.76583,-0.00043,2.8333333333042295e-05,-0.00043035304444448706,0.9998459136251302,17
2018-10-29 03:54:00,0.2933500000000398,17.601000000002387,4.18885,-0.0945,23.76583,-0.00046,2.888888888871103e-05,-0.00045644304444449567,0.9998365226525582,18
2018-10-29 03:54:01,0.3099666666667569,18.598000000005413,4.18868,-0.09195,23.76583,-0.00048,2.7777777777373558e-05,-0.0004822608361112393,0.9998272296600932,19
2018-10-29 03:54:01,0.325,19.5,4.18868,-0.09195,23.76583,-0.00051,2.8333333333042295e-05,-0.0005057272527777671,0.9998187830339804,20
2018-10-29 03:54:03,0.34331666666669963,20.59900000000198,4.18868,-0.09195,23.76583,-0.00053,2.750000000054974e-05,-0.0005342940861111516,0.9998085005369202,21
2018-10-29 03:54:03,0.358350000000064,21.50100000000384,4.18868,-0.0945,23.76583,-0.00056,2.7777777777373558e-05,-0.0005577590861111983,0.9998000544207299,22
2018-10-29 03:54:05,0.37665000000003296,22.59900000000198,4.18852,-0.0945,23.76583,-0.00059,2.7777777777373558e-05,-0.000586297544444484,0.9997897821371171,23
2018-10-29 03:54:06,0.39330000000009024,23.598000000005413,4.18852,-0.0945,23.76583,-0.00061,2.750000000054974e-05,-0.0006123080861112413,0.9997804197651978,24
2018-10-29 03:54:06,0.40835000000006405,24.50100000000384,4.18852,-0.0945,23.76583,-0.00064,2.8055555556218476e-05,-0.0006360118361111999,0.9997718877120702,25
2018-10-29 03:54:08,0.42661666666669285,25.59700000000157,4.18835,-0.0945,23.76583,-0.00066,2.749999999852864e-05,-0.0006647818361111402,0.9997615320861256,26
2018-10-29 03:54:09,0.4432833333333595,26.59700000000157,4.18835,-0.0945,23.66067,-0.00069,2.749999999852864e-05,-0.000690393627777803,0.9997523132423898,27
2018-10-29 03:54:10,0.4599666666667569,27.598000000005413,4.18835,-0.09195,23.66067,-0.00072,2.750000000054974e-05,-0.0007161039194445711,0.999743058944043,28
2018-10-29 03:54:11,0.47666666666676366,28.60000000000582,4.18818,-0.09195,23.66067,-0.00074,2.8055555556218476e-05,-0.0007418376277779151,0.9997337962169776,29
2018-10-29 03:54:11,0.49166666666666664,29.5,4.18818,-0.09195,23.76583,-0.00076,2.8333333333042295e-05,-0.0007648945444444317,0.9997254969884604,30
2018-10-29 03:54:13,0.5100166666667064,30.601000000002387,4.18683,-0.14558,23.87099,-0.0008,2.888888888871103e-05,-0.0008028379944444446,0.9997118394224106,31
2018-10-29 03:54:13,0.525,31.5,4.17571,-0.60277,23.76583,-0.0009,2.749999999852864e-05,-0.0009070755444441934,0.9996743196074226,32
2018-10-29 03:54:15,0.5433166666666996,32.59900000000198,4.15986,-1.21319,23.76583,-0.00118,2.7777777777373558e-05,-0.001198958791666449,0.9995692576078464,33
2018-10-29 03:54:16,0.5599833333333664,33.59900000000198,4.16559,-0.89393,23.76583,-0.00146,2.7777777777373558e-05,-0.0014795416777776843,0.9994682631200085,34
