Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-12-24 11:30:56,0.0,0.0,4.18312,-0.04342,-19.87496,-0.0,0.0,0.0,1.0165169799090643,0
2018-12-24 11:30:57,0.009983333333366318,0.5990000000019791,4.1661,-0.09706,-19.87496,-1e-05,2.8055555555207928e-05,-1.5366463888932514e-05,0.9999947635385307,1
2018-12-24 11:30:58,0.025016666666670063,1.5010000000002037,4.15413,-0.0945,-19.87496,-4e-05,2.8333333333042295e-05,-3.9400941666663986e-05,0.9999851200067675,2
2018-12-24 11:30:59,0.043333333333369715,2.600000000002183,4.14334,-0.0945,-19.87496,-7e-05,2.777777777838411e-05,-6.868133611115776e-05,0.9999733716169554,3
2018-12-24 11:31:00,0.05835000000000339,3.5010000000002037,4.13694,-0.0945,-19.87496,-9e-05,2.888888888871103e-05,-9.26860083333276e-05,0.9999637400442966,4
2018-12-24 11:31:01,0.07665000000003298,4.599000000001979,4.13104,-0.09706,-19.87496,-0.00012,2.8333333333042295e-05,-0.0001218597972222648,0.9999520344286222,5
2018-12-24 11:31:02,0.09333333333336971,5.600000000002183,4.12733,-0.09706,-19.87496,-0.00015,2.8611111110876665e-05,-0.00014863524722226836,0.9999412911162469,6
2018-12-24 11:31:03,0.11000000000003637,6.600000000002183,4.12463,-0.0945,-19.87496,-0.00017,2.8055555556218476e-05,-0.00017531120277782534,0.9999305877247654,7
2018-12-24 11:31:04,0.12663333333336294,7.598000000001775,4.12244,-0.09706,-19.87496,-0.0002,2.7777777777373558e-05,-0.00020201003611114662,0.9999198751538634,8
2018-12-24 11:31:05,0.1433000000000296,8.598000000001775,4.12075,-0.0945,-19.87496,-0.00023,2.8055555555207928e-05,-0.00022868883611114603,0.9999091706210845,9
2018-12-24 11:31:06,0.1583833333333435,9.503000000000611,4.11957,-0.09706,-19.87496,-0.00025,2.8333333333042295e-05,-0.00025280348611111605,0.9998994949212261,10
2018-12-24 11:31:07,0.17503333333334012,10.502000000000407,4.11856,-0.0945,-19.87496,-0.00028,2.8333333333042295e-05,-0.00027924270277777984,0.9998888865182447,11
2018-12-24 11:31:08,0.19166666666666668,11.5,4.11772,-0.09706,-19.87496,-0.0003,2.8333333333042295e-05,-0.00030607806944443636,0.9998781191650609,12
2018-12-24 11:31:09,0.20998333333336633,12.599000000001979,4.11705,-0.09706,-19.87496,-0.00033,2.777777777838411e-05,-0.0003354964194444878,0.9998663154223182,13
2018-12-24 11:31:10,0.225,13.5,4.11654,-0.09706,-19.87496,-0.00036,2.8055555555207928e-05,-0.00035950393611110004,0.9998566827083619,14
2018-12-24 11:31:11,0.24336666666670984,14.60200000000259,4.11604,-0.09706,-19.87496,-0.00039,2.8333333334052846e-05,-0.00038885739166672764,0.9998449050036985,15
2018-12-24 11:31:12,0.26000000000003637,15.600000000002183,4.1157,-0.0945,-19.87496,-0.00041,2.8055555556218476e-05,-0.0004154104472222725,0.9998342509242953,16
2018-12-24 11:31:13,0.27666666666670303,16.600000000002183,4.11536,-0.09706,-19.87496,-0.00044,2.8333333333042295e-05,-0.00044229973611115966,0.9998234619354983,17
2018-12-24 11:31:14,0.2933333333333697,17.600000000002183,4.11502,-0.09706,-19.87496,-0.00047,2.8611111110876665e-05,-0.0004689799583333841,0.9998127568320705,18
2018-12-24 11:31:15,0.3100333333333765,18.60200000000259,4.11469,-0.09706,-19.87496,-0.00049,2.8333333334052846e-05,-0.000495855613888948,0.999801973313477,19
2018-12-24 11:31:16,0.326666666666703,19.600000000002183,4.11435,-0.0945,-19.87496,-0.00052,2.8333333333042295e-05,-0.000522484047222273,0.999791288989689,20
2018-12-24 11:31:17,0.3417000000000068,20.502000000000407,4.11418,-0.0945,-19.87496,-0.00054,2.8333333333042295e-05,-0.0005464509694444481,0.9997816725637426,21
2018-12-24 11:31:18,0.35838333333334355,21.50300000000061,4.0567,-0.39078,-19.87496,-0.0006,2.8055555555207928e-05,-0.0006160717111111077,0.999753738117243,22
2018-12-24 11:31:19,0.37666666666670306,22.600000000002183,3.91697,-0.96034,-19.87496,-0.00081,2.8333333333042295e-05,-0.0008316441777779435,0.9996672423777154,23
2018-12-24 11:31:20,0.3933500000000398,23.601000000002387,3.79931,-1.45583,-19.87496,-0.00115,2.8333333334052846e-05,-0.0011841415444448534,0.9995258072450997,24
2018-12-24 11:31:21,0.4100833333333867,24.6050000000032,3.67896,-2.18885,-19.87496,-0.00166,2.916666666755595e-05,-0.00171600993611227,0.999312401745873,25
